,age,income,became_member_on,gender_M,gender_O,gender_U
86985,49,54000.0,20171227,0,0,0
96638,36,54000.0,20150930,1,0,0
108565,69,95000.0,20160210,1,0,0
58637,118,67800.0,20160516,0,0,1
111995,22,41000.0,20160531,1,0,0
108157,61,81000.0,20171227,1,0,0
87728,118,67800.0,20160508,0,0,1
99497,70,31000.0,20171025,1,0,0
100936,67,39000.0,20171028,1,0,0
133057,60,48000.0,20171011,1,0,0
98819,43,49000.0,20171216,1,0,0
82174,64,86000.0,20160326,0,0,0
135,54,103000.0,20171107,0,0,0
65968,35,60000.0,20170830,1,0,0
23891,37,32000.0,20160801,1,0,0
125306,76,47000.0,20180314,0,0,0
143503,47,57000.0,20150922,0,0,0
68145,57,65000.0,20130818,1,0,0
88011,118,67800.0,20151012,0,0,1
120589,70,99000.0,20160218,0,0,0
73080,62,95000.0,20160729,0,0,0
125168,67,51000.0,20171114,1,0,0
149711,18,62000.0,20151030,0,0,0
62018,35,65000.0,20171105,0,0,0
43809,43,52000.0,20160211,1,0,0
70045,65,117000.0,20160605,1,0,0
17141,74,34000.0,20180408,0,0,0
51494,64,69000.0,20170910,1,0,0
80371,22,66000.0,20180103,1,0,0
102239,43,94000.0,20170630,0,0,0
63514,48,54000.0,20160602,0,0,0
68856,32,68000.0,20140402,1,0,0
21368,69,55000.0,20160807,1,0,0
75884,77,66000.0,20170424,0,0,0
86510,20,72000.0,20170630,1,0,0
28559,40,39000.0,20170205,1,0,0
2137,36,70000.0,20180124,1,0,0
74368,73,63000.0,20160718,0,0,0
67607,49,32000.0,20171127,1,0,0
108581,45,66000.0,20160415,1,0,0
67935,68,85000.0,20150921,1,0,0
21777,35,64000.0,20160901,1,0,0
142150,71,117000.0,20160216,0,0,0
90688,33,33000.0,20180323,1,0,0
84854,47,30000.0,20170417,0,1,0
69026,59,52000.0,20160907,0,0,0
133306,56,37000.0,20180423,1,0,0
142698,67,108000.0,20160529,1,0,0
133982,23,32000.0,20180604,1,0,0
149836,118,67800.0,20150903,0,0,1
113633,38,72000.0,20171204,0,0,0
122815,61,54000.0,20160112,1,0,0
102329,34,33000.0,20171103,0,0,0
79303,62,45000.0,20150202,0,0,0
82326,50,112000.0,20160724,1,0,0
59674,73,100000.0,20160520,0,0,0
90007,59,41000.0,20150121,1,0,0
112768,48,57000.0,20171214,1,0,0
30503,57,32000.0,20180124,0,1,0
31622,30,69000.0,20170418,1,0,0
104081,48,70000.0,20171205,1,0,0
20683,58,39000.0,20180115,0,0,0
7464,41,55000.0,20141116,1,0,0
133263,59,34000.0,20160804,1,0,0
72933,63,49000.0,20160925,1,0,0
136736,67,41000.0,20180521,1,0,0
121822,72,56000.0,20170510,1,0,0
81323,54,67000.0,20160115,1,0,0
70076,118,67800.0,20160206,0,0,1
66787,39,74000.0,20180519,0,0,0
106264,118,67800.0,20161219,0,0,1
37519,67,43000.0,20171120,1,0,0
38048,41,65000.0,20171208,1,0,0
131092,73,51000.0,20140426,1,0,0
29772,74,55000.0,20171108,1,0,0
110389,40,41000.0,20160628,0,0,0
89103,58,57000.0,20160812,1,0,0
136566,38,31000.0,20180117,1,0,0
111620,69,111000.0,20180222,1,0,0
27411,60,50000.0,20160704,1,0,0
9465,55,30000.0,20180219,1,0,0
68232,50,43000.0,20170209,1,0,0
58914,89,84000.0,20160429,1,0,0
134219,36,66000.0,20180507,1,0,0
98035,36,70000.0,20180701,0,0,0
58562,32,73000.0,20170823,0,0,0
124484,118,67800.0,20161031,0,0,1
130485,61,107000.0,20170220,0,0,0
139866,57,73000.0,20170624,0,0,0
134440,69,67000.0,20140429,1,0,0
129076,59,69000.0,20170524,0,0,0
109754,63,57000.0,20160126,0,0,0
146915,71,90000.0,20170127,1,0,0
149497,20,62000.0,20150912,0,0,0
79478,59,98000.0,20170912,0,0,0
53775,70,37000.0,20180130,0,0,0
151354,42,69000.0,20171104,1,0,0
72755,53,100000.0,20170218,0,0,0
1293,71,61000.0,20160812,1,0,0
5401,63,46000.0,20140812,1,0,0
35025,118,67800.0,20170811,0,0,1
93797,66,31000.0,20160215,0,0,0
112052,44,40000.0,20180421,0,0,0
79886,50,81000.0,20180324,1,0,0
74767,58,71000.0,20151211,0,0,0
149680,72,56000.0,20170510,1,0,0
132850,48,79000.0,20170409,1,0,0
129234,67,82000.0,20160529,0,0,0
118325,83,72000.0,20161217,1,0,0
136575,44,74000.0,20171017,1,0,0
76531,42,55000.0,20160422,1,0,0
101257,73,108000.0,20161219,0,0,0
122091,40,61000.0,20160904,0,0,0
73438,54,68000.0,20170411,0,0,0
11460,38,75000.0,20180109,0,0,0
57610,68,74000.0,20151110,1,0,0
140828,24,54000.0,20160120,0,0,0
93602,118,67800.0,20160411,0,0,1
117606,118,67800.0,20170312,0,0,1
29216,76,63000.0,20160407,1,0,0
113623,53,91000.0,20150811,0,0,0
109599,71,57000.0,20170629,1,0,0
51992,118,67800.0,20180124,0,0,1
98905,60,60000.0,20180123,0,0,0
98201,45,69000.0,20160101,0,0,0
122034,53,106000.0,20161116,0,0,0
31333,24,64000.0,20171222,1,0,0
144724,56,35000.0,20171106,1,0,0
103816,55,63000.0,20170817,1,0,0
52940,84,96000.0,20170822,0,0,0
121526,19,42000.0,20151212,1,0,0
122402,40,32000.0,20170216,1,0,0
44884,54,118000.0,20170216,1,0,0
98880,33,49000.0,20140716,1,0,0
115608,118,67800.0,20171117,0,0,1
151103,57,33000.0,20170816,1,0,0
137738,60,97000.0,20160213,0,0,0
127776,63,45000.0,20130902,1,0,0
150330,55,33000.0,20170803,0,1,0
50639,62,40000.0,20180718,1,0,0
4563,67,38000.0,20150315,1,0,0
148832,49,66000.0,20170623,0,0,0
136122,65,36000.0,20150613,1,0,0
1364,56,94000.0,20170830,1,0,0
101911,57,80000.0,20171028,1,0,0
79606,66,77000.0,20171204,1,0,0
128519,71,52000.0,20171127,1,0,0
39039,77,97000.0,20170926,1,0,0
72708,60,57000.0,20130820,0,0,0
103370,32,40000.0,20131208,1,0,0
119025,62,90000.0,20180220,1,0,0
76556,45,64000.0,20170417,0,0,0
111356,33,75000.0,20161229,1,0,0
143670,118,67800.0,20170526,0,0,1
64048,65,50000.0,20141230,1,0,0
107866,50,84000.0,20180707,0,0,0
107538,63,31000.0,20180110,1,0,0
109224,83,71000.0,20160729,1,0,0
137091,70,88000.0,20180301,1,0,0
121181,50,108000.0,20160529,0,0,0
103848,46,46000.0,20161205,1,0,0
32449,71,75000.0,20160729,0,0,0
103117,70,58000.0,20131024,1,0,0
151252,32,74000.0,20180711,1,0,0
68884,30,56000.0,20160204,1,0,0
133084,52,46000.0,20180314,1,0,0
42736,68,75000.0,20171210,1,0,0
80834,41,75000.0,20161111,1,0,0
132219,64,75000.0,20180306,0,0,0
147322,66,40000.0,20171221,0,1,0
140606,43,56000.0,20161215,1,0,0
19701,47,55000.0,20170420,1,0,0
132961,66,85000.0,20150906,0,0,0
62992,34,33000.0,20150911,0,0,0
5769,48,84000.0,20180308,0,0,0
120004,33,33000.0,20180525,1,0,0
69336,52,58000.0,20140828,0,0,0
74682,49,91000.0,20160531,0,0,0
87843,58,82000.0,20170311,1,0,0
136253,18,51000.0,20171025,1,0,0
83724,36,47000.0,20170217,1,0,0
76344,69,97000.0,20180724,0,0,0
100148,49,111000.0,20160217,0,0,0
85953,83,32000.0,20170927,1,0,0
98619,43,76000.0,20170806,1,0,0
77355,80,58000.0,20171123,0,0,0
123604,55,41000.0,20171022,1,0,0
42253,49,93000.0,20180112,1,0,0
60895,59,53000.0,20160610,1,0,0
149106,37,70000.0,20150803,1,0,0
131561,38,100000.0,20150930,1,0,0
19904,56,90000.0,20140519,1,0,0
83083,42,62000.0,20180405,1,0,0
140269,20,63000.0,20170428,1,0,0
130944,37,60000.0,20160803,1,0,0
128136,19,37000.0,20161210,0,0,0
88798,60,66000.0,20170227,1,0,0
4085,50,93000.0,20170506,0,0,0
135444,40,91000.0,20161121,1,0,0
73884,58,46000.0,20161103,0,0,0
32952,50,55000.0,20150125,1,0,0
111273,42,61000.0,20161031,1,0,0
125365,38,60000.0,20171019,1,0,0
110335,118,67800.0,20160922,0,0,1
81534,68,54000.0,20141211,1,0,0
110323,39,54000.0,20170407,0,0,0
147056,28,44000.0,20171020,1,0,0
139021,43,31000.0,20170109,1,0,0
85410,70,58000.0,20150914,0,0,0
39709,52,67000.0,20160131,1,0,0
108632,40,37000.0,20151031,1,0,0
112517,118,67800.0,20180416,0,0,1
121250,93,38000.0,20180228,0,0,0
72269,29,68000.0,20170428,0,0,0
35537,62,86000.0,20161025,1,0,0
68005,62,104000.0,20180110,1,0,0
90772,56,57000.0,20150802,0,0,0
116258,55,80000.0,20171022,0,1,0
108950,71,38000.0,20161128,1,0,0
60242,118,67800.0,20170521,0,0,1
108140,72,45000.0,20180122,1,0,0
136022,24,37000.0,20170531,0,0,0
97389,118,67800.0,20160726,0,0,1
99134,67,92000.0,20160705,1,0,0
64144,57,55000.0,20140603,1,0,0
24722,51,69000.0,20171021,1,0,0
105703,64,88000.0,20180203,1,0,0
94208,69,58000.0,20170408,1,0,0
51312,57,52000.0,20151023,1,0,0
150670,49,86000.0,20171226,0,0,0
123575,39,78000.0,20160119,0,0,0
45894,74,54000.0,20160306,1,0,0
135728,26,60000.0,20170526,1,0,0
142068,30,70000.0,20180616,1,0,0
103972,54,102000.0,20171214,0,0,0
56013,70,47000.0,20170822,0,0,0
12045,85,103000.0,20160927,0,0,0
131331,84,37000.0,20171125,1,0,0
81466,23,31000.0,20171213,1,0,0
118029,30,58000.0,20160618,0,0,0
53752,56,75000.0,20160606,0,0,0
76841,48,59000.0,20171109,1,0,0
9789,85,60000.0,20160625,1,0,0
101813,70,90000.0,20160123,1,0,0
151042,118,67800.0,20151028,0,0,1
30242,59,77000.0,20150920,0,0,0
81886,88,56000.0,20160203,1,0,0
128842,66,69000.0,20171214,1,0,0
72307,78,50000.0,20171120,1,0,0
96065,60,68000.0,20170912,1,0,0
89834,92,97000.0,20150928,0,0,0
149905,87,34000.0,20180714,1,0,0
101682,65,76000.0,20180710,0,0,0
46350,74,71000.0,20160427,1,0,0
18570,56,54000.0,20150223,0,0,0
85896,79,55000.0,20170713,0,0,0
145279,52,55000.0,20161010,1,0,0
128199,71,77000.0,20180104,0,0,0
835,50,115000.0,20180108,0,0,0
101996,61,32000.0,20180227,1,0,0
111908,53,115000.0,20171210,1,0,0
146774,84,37000.0,20171230,0,0,0
107779,73,32000.0,20160617,1,0,0
4329,25,67000.0,20180422,0,0,0
54952,64,67000.0,20180615,1,0,0
107418,62,72000.0,20170924,0,0,0
133979,62,54000.0,20160317,0,0,0
116572,118,67800.0,20160402,0,0,1
61870,52,46000.0,20180314,1,0,0
68544,79,50000.0,20131217,0,0,0
22991,43,86000.0,20150603,1,0,0
128278,48,60000.0,20180412,1,0,0
56661,48,60000.0,20160208,1,0,0
100097,66,120000.0,20160403,1,0,0
120486,100,70000.0,20180410,0,0,0
90040,26,40000.0,20170324,0,0,0
59162,36,67000.0,20170610,1,0,0
747,71,53000.0,20170721,1,0,0
107045,37,50000.0,20160109,1,0,0
114314,49,84000.0,20160701,1,0,0
69510,63,65000.0,20140222,0,0,0
43848,53,78000.0,20150913,1,0,0
64817,35,31000.0,20180501,0,0,0
124148,71,37000.0,20161111,0,0,0
105385,63,86000.0,20140731,1,0,0
131792,58,82000.0,20170929,1,0,0
108882,67,61000.0,20150830,0,0,0
132262,118,67800.0,20160516,0,0,1
150148,69,83000.0,20151114,0,0,0
143126,42,66000.0,20170919,0,0,0
88144,24,54000.0,20160120,0,0,0
64320,77,37000.0,20161108,1,0,0
36883,65,112000.0,20170810,0,0,0
101517,49,81000.0,20170628,0,0,0
11691,81,53000.0,20151018,0,0,0
6773,64,53000.0,20171207,1,0,0
80150,23,55000.0,20170605,1,0,0
41440,75,68000.0,20170726,1,0,0
84107,25,60000.0,20151205,1,0,0
116948,92,86000.0,20170913,0,0,0
149800,81,60000.0,20180302,1,0,0
103068,59,99000.0,20180112,0,0,0
119825,78,92000.0,20171220,0,0,0
70047,60,33000.0,20161229,1,0,0
5601,86,58000.0,20150813,1,0,0
31146,50,79000.0,20151118,0,0,0
134072,66,33000.0,20170407,1,0,0
32233,65,97000.0,20151012,0,0,0
29977,78,89000.0,20180514,0,0,0
140563,57,74000.0,20140201,1,0,0
81150,68,53000.0,20171228,0,0,0
14618,62,74000.0,20150524,1,0,0
119134,86,44000.0,20160113,1,0,0
7872,73,99000.0,20171008,1,0,0
10601,68,69000.0,20140330,1,0,0
67941,87,85000.0,20161022,0,0,0
130624,32,54000.0,20161223,0,1,0
47919,63,74000.0,20180326,0,0,0
109706,76,94000.0,20160615,1,0,0
149784,61,35000.0,20180226,1,0,0
9234,55,72000.0,20180609,0,0,0
24354,50,94000.0,20151004,0,0,0
8826,24,35000.0,20170823,1,0,0
122158,28,55000.0,20170331,0,0,0
41095,57,72000.0,20180331,1,0,0
10882,57,73000.0,20151205,1,0,0
104652,23,59000.0,20170619,1,0,0
78751,36,80000.0,20151204,0,0,0
150481,71,81000.0,20170815,1,0,0
52714,45,65000.0,20160219,1,0,0
110341,50,63000.0,20180109,0,0,0
7876,78,68000.0,20171223,1,0,0
13536,30,66000.0,20180325,1,0,0
137481,48,79000.0,20170409,1,0,0
717,32,43000.0,20180320,0,0,0
148446,66,60000.0,20150829,0,0,0
48658,35,33000.0,20140317,1,0,0
14447,18,67000.0,20170619,0,0,0
105701,62,33000.0,20161017,0,0,0
147235,52,58000.0,20160801,0,0,0
4516,56,83000.0,20170726,0,0,0
106047,56,91000.0,20161104,0,0,0
114349,118,67800.0,20150817,0,0,1
81707,24,59000.0,20150702,0,0,0
138676,31,68000.0,20170811,1,0,0
39113,29,33000.0,20180107,1,0,0
99967,66,55000.0,20170527,0,0,0
98015,23,37000.0,20140519,1,0,0
119148,118,67800.0,20150824,0,0,1
102005,41,41000.0,20151015,0,0,0
139511,56,54000.0,20131214,0,0,0
68505,45,39000.0,20171114,0,0,0
84492,118,67800.0,20151012,0,0,1
59418,70,39000.0,20151122,0,0,0
108318,81,117000.0,20160116,1,0,0
63848,56,49000.0,20150720,1,0,0
103988,56,73000.0,20170917,0,0,0
149663,54,75000.0,20170816,1,0,0
8193,55,40000.0,20160508,1,0,0
92517,63,102000.0,20171108,0,0,0
135938,45,50000.0,20150826,0,0,0
68960,48,54000.0,20160602,0,0,0
1115,67,66000.0,20180402,1,0,0
106456,24,64000.0,20170825,1,0,0
139772,74,99000.0,20180721,1,0,0
77284,118,67800.0,20161008,0,0,1
121843,37,69000.0,20161017,1,0,0
23977,33,49000.0,20160821,1,0,0
109566,52,76000.0,20171001,0,0,0
34288,18,51000.0,20180313,1,0,0
119404,77,96000.0,20180113,1,0,0
119786,58,89000.0,20170729,0,0,0
65168,56,106000.0,20170820,0,0,0
147229,36,35000.0,20170403,1,0,0
97748,54,60000.0,20180211,1,0,0
150231,88,69000.0,20150819,1,0,0
47648,74,36000.0,20171212,1,0,0
75318,118,67800.0,20160610,0,0,1
31111,76,34000.0,20150423,1,0,0
43397,41,45000.0,20170108,1,0,0
108265,72,56000.0,20180603,0,0,0
131645,63,113000.0,20170803,0,0,0
5602,51,73000.0,20170716,1,0,0
143497,78,94000.0,20160512,1,0,0
57510,35,52000.0,20130810,0,0,0
126656,23,53000.0,20131024,1,0,0
87886,24,46000.0,20171201,1,0,0
76974,118,67800.0,20150911,0,0,1
96168,65,38000.0,20151029,1,0,0
55545,39,31000.0,20160125,1,0,0
70797,62,40000.0,20140114,0,0,0
99977,82,107000.0,20170504,0,0,0
141815,67,116000.0,20171017,0,0,0
51244,42,74000.0,20171202,0,0,0
100761,118,67800.0,20171130,0,0,1
101727,69,92000.0,20170801,1,0,0
139455,65,34000.0,20171215,1,0,0
57957,41,61000.0,20160615,0,0,0
125209,30,33000.0,20171112,1,0,0
113059,50,57000.0,20170821,0,0,0
11736,26,74000.0,20161124,1,0,0
146438,28,68000.0,20170523,0,0,0
132882,118,67800.0,20170603,0,0,1
84162,50,56000.0,20171126,1,0,0
111658,23,36000.0,20160602,1,0,0
27079,118,67800.0,20180512,0,0,1
67393,118,67800.0,20170829,0,0,1
80774,56,54000.0,20150223,0,0,0
63565,42,67000.0,20161019,1,0,0
107057,61,78000.0,20180113,0,0,0
141658,61,57000.0,20131001,1,0,0
81537,27,60000.0,20180410,1,0,0
123801,77,94000.0,20170815,1,0,0
124234,100,47000.0,20171126,0,0,0
91886,24,40000.0,20160129,1,0,0
106351,65,92000.0,20150623,1,0,0
2382,51,67000.0,20151228,1,0,0
112582,68,40000.0,20140416,1,0,0
4222,63,95000.0,20140921,1,0,0
72528,52,73000.0,20170722,1,0,0
96773,67,59000.0,20180624,1,0,0
95390,61,105000.0,20160808,0,0,0
101057,57,91000.0,20171123,0,0,0
79432,28,30000.0,20170523,1,0,0
128693,66,58000.0,20171030,1,0,0
2061,70,76000.0,20180121,1,0,0
50576,32,71000.0,20171206,0,0,0
8394,60,60000.0,20180123,0,0,0
121145,54,78000.0,20180506,1,0,0
23359,64,91000.0,20161209,0,0,0
130075,59,68000.0,20160407,0,0,0
93675,64,55000.0,20171119,1,0,0
77181,53,49000.0,20170830,1,0,0
19621,32,72000.0,20150520,1,0,0
56216,23,31000.0,20151116,1,0,0
123975,94,50000.0,20150809,1,0,0
133638,67,72000.0,20170226,1,0,0
102494,32,61000.0,20180301,1,0,0
110549,86,79000.0,20171207,0,0,0
3784,34,67000.0,20171016,1,0,0
108714,36,58000.0,20170423,0,0,0
5085,76,86000.0,20151209,0,0,0
74338,81,74000.0,20180621,1,0,0
154,55,85000.0,20151208,1,0,0
123684,48,46000.0,20180518,0,0,0
77475,38,44000.0,20150917,1,0,0
45530,59,55000.0,20160327,0,0,0
110559,70,36000.0,20160829,1,0,0
71945,75,103000.0,20151129,1,0,0
143485,33,37000.0,20180317,1,0,0
59554,42,47000.0,20180708,1,0,0
73901,52,56000.0,20171121,1,0,0
50849,72,106000.0,20171111,0,0,0
12604,27,73000.0,20170520,1,0,0
121090,34,55000.0,20180713,0,0,0
48174,67,57000.0,20180703,1,0,0
82411,66,70000.0,20160209,1,0,0
136196,43,77000.0,20180711,1,0,0
7535,39,73000.0,20160928,1,0,0
118605,52,100000.0,20160607,1,0,0
137158,58,95000.0,20160217,0,0,0
84475,51,105000.0,20160419,0,0,0
75723,80,75000.0,20170203,1,0,0
71917,63,70000.0,20170924,1,0,0
74662,79,95000.0,20170610,0,0,0
111204,23,59000.0,20170619,1,0,0
101477,76,115000.0,20160906,1,0,0
105706,52,79000.0,20170512,0,0,0
60617,74,37000.0,20171211,0,0,0
110641,73,58000.0,20180422,1,0,0
146867,65,95000.0,20160610,0,0,0
57012,49,61000.0,20150331,1,0,0
3604,56,96000.0,20180330,1,0,0
43686,118,67800.0,20171204,0,0,1
144501,88,52000.0,20180407,1,0,0
118209,61,67000.0,20150923,0,0,0
20682,118,67800.0,20170805,0,0,1
114768,62,107000.0,20160830,0,0,0
67732,72,109000.0,20150807,0,0,0
5390,70,36000.0,20170119,0,0,0
118681,118,67800.0,20160617,0,0,1
38671,19,39000.0,20140819,1,0,0
143571,49,61000.0,20151128,0,0,0
113558,53,37000.0,20161014,0,0,0
143930,43,72000.0,20161021,1,0,0
107232,43,44000.0,20150201,1,0,0
127892,73,57000.0,20170807,0,0,0
122587,21,45000.0,20170422,1,0,0
86499,56,93000.0,20151018,0,0,0
135251,67,35000.0,20180611,1,0,0
87220,118,67800.0,20180101,0,0,1
8794,27,73000.0,20171117,0,0,0
111402,56,31000.0,20130804,1,0,0
48566,38,66000.0,20161113,0,0,0
106251,52,65000.0,20171217,0,0,0
52485,65,73000.0,20171225,1,0,0
121483,59,46000.0,20140911,1,0,0
69379,71,52000.0,20170720,1,0,0
112235,74,92000.0,20160327,0,0,0
131000,50,113000.0,20171006,1,0,0
29879,118,67800.0,20150901,0,0,1
59415,65,71000.0,20171022,1,0,0
109392,32,30000.0,20170806,1,0,0
96006,21,49000.0,20170920,0,0,0
15132,67,113000.0,20180609,1,0,0
70890,25,67000.0,20171201,0,0,0
146570,118,67800.0,20150816,0,0,1
107363,59,77000.0,20151024,0,0,0
81588,40,61000.0,20170801,0,0,0
112731,44,79000.0,20161227,0,0,0
80319,38,61000.0,20171215,1,0,0
111157,52,51000.0,20160529,0,0,0
108713,39,54000.0,20170407,0,0,0
121635,29,58000.0,20170817,1,0,0
125493,36,68000.0,20180308,1,0,0
118466,24,50000.0,20160325,1,0,0
149752,71,60000.0,20160426,1,0,0
150144,42,58000.0,20170415,0,0,0
12184,52,68000.0,20180401,0,0,0
132817,45,48000.0,20180420,1,0,0
89370,44,70000.0,20160303,0,0,0
137222,35,34000.0,20160430,0,0,0
22641,60,65000.0,20151005,1,0,0
40464,53,33000.0,20171118,1,0,0
112821,36,45000.0,20170819,1,0,0
1428,62,80000.0,20170112,0,0,0
83813,52,104000.0,20160926,1,0,0
5327,60,58000.0,20171115,0,0,0
64810,44,74000.0,20180411,1,0,0
126461,66,63000.0,20151210,1,0,0
116786,73,41000.0,20131112,1,0,0
67705,52,68000.0,20171224,0,0,0
81182,60,79000.0,20160919,1,0,0
140648,65,73000.0,20171225,1,0,0
29079,56,42000.0,20170731,1,0,0
114006,59,35000.0,20170825,0,0,0
119173,67,67000.0,20171023,0,0,0
132161,34,37000.0,20171027,0,0,0
150035,26,42000.0,20170908,1,0,0
149179,56,36000.0,20161013,1,0,0
108797,76,43000.0,20180513,1,0,0
120900,24,36000.0,20180410,0,1,0
26281,74,101000.0,20160510,1,0,0
139950,73,49000.0,20171226,0,0,0
146094,54,51000.0,20160707,1,0,0
94370,63,94000.0,20160124,0,0,0
102395,67,80000.0,20171017,0,0,0
86451,68,59000.0,20151124,0,0,0
17030,35,68000.0,20171217,1,0,0
143835,57,74000.0,20150425,1,0,0
86887,70,39000.0,20160310,0,0,0
103354,81,78000.0,20151028,0,0,0
109726,79,76000.0,20171006,1,0,0
149121,48,42000.0,20140216,1,0,0
3716,53,32000.0,20180219,1,0,0
35785,58,60000.0,20171216,1,0,0
110594,65,61000.0,20140521,1,0,0
77185,29,38000.0,20161204,0,0,0
26887,72,82000.0,20180404,0,1,0
130044,30,71000.0,20180223,1,0,0
90223,62,54000.0,20160317,0,0,0
140180,61,58000.0,20160718,0,0,0
98550,49,56000.0,20170607,0,1,0
109880,28,50000.0,20170708,0,0,0
26314,68,57000.0,20170626,0,0,0
91278,61,98000.0,20161111,0,0,0
78383,68,94000.0,20160712,0,0,0
104489,91,95000.0,20160820,0,0,0
120353,49,53000.0,20161109,1,0,0
12303,61,71000.0,20170911,1,0,0
144979,27,34000.0,20150129,1,0,0
31959,69,73000.0,20161003,0,0,0
96686,54,43000.0,20160624,0,0,0
134235,66,99000.0,20160529,0,0,0
91655,75,51000.0,20170809,0,0,0
33501,26,73000.0,20170621,0,0,0
88298,62,70000.0,20170806,0,0,0
114682,58,93000.0,20160927,0,0,0
29527,21,49000.0,20170920,0,0,0
58808,45,80000.0,20140430,0,0,0
43596,71,84000.0,20170712,1,0,0
49066,74,52000.0,20180617,0,0,0
132988,78,85000.0,20160312,1,0,0
121318,55,37000.0,20160828,1,0,0
26766,118,67800.0,20161001,0,0,1
120949,83,101000.0,20160214,0,0,0
145397,61,34000.0,20131015,1,0,0
40422,64,95000.0,20171008,0,0,0
143639,36,70000.0,20180124,1,0,0
29110,118,67800.0,20170503,0,0,1
139351,72,50000.0,20170701,1,0,0
76092,57,74000.0,20160524,0,0,0
101530,50,51000.0,20150927,1,0,0
63753,24,71000.0,20160808,1,0,0
28006,37,40000.0,20160217,0,0,0
33394,31,60000.0,20151104,1,0,0
147424,35,72000.0,20180102,0,0,0
41945,118,67800.0,20180715,0,0,1
64892,66,119000.0,20160409,1,0,0
134511,49,32000.0,20161223,1,0,0
88743,61,62000.0,20160520,1,0,0
49567,74,92000.0,20151212,0,0,0
92371,92,65000.0,20160312,0,0,0
146745,57,60000.0,20170708,1,0,0
43444,88,69000.0,20150819,1,0,0
98054,54,49000.0,20180111,1,0,0
30771,80,38000.0,20150823,0,0,0
73100,42,84000.0,20160629,1,0,0
106786,40,63000.0,20151109,1,0,0
79214,64,47000.0,20171015,1,0,0
62167,66,31000.0,20171116,1,0,0
77493,38,89000.0,20180403,1,0,0
6081,64,82000.0,20160529,1,0,0
109462,118,67800.0,20160926,0,0,1
91843,24,72000.0,20160113,0,0,0
58358,71,38000.0,20140809,1,0,0
134469,88,105000.0,20160117,0,0,0
147567,62,37000.0,20160918,1,0,0
124202,76,53000.0,20170811,0,0,0
35861,58,114000.0,20160804,1,0,0
122523,79,77000.0,20160522,0,0,0
33085,55,85000.0,20151208,1,0,0
123404,118,67800.0,20160405,0,0,1
120127,51,65000.0,20170805,1,0,0
30376,47,45000.0,20160301,1,0,0
141966,83,37000.0,20170929,0,0,0
112144,52,92000.0,20140415,1,0,0
147893,28,35000.0,20170703,1,0,0
134921,118,67800.0,20171002,0,0,1
149387,118,67800.0,20160119,0,0,1
98939,53,44000.0,20180213,1,0,0
82813,59,78000.0,20170812,1,0,0
73262,19,67000.0,20150522,1,0,0
1345,51,34000.0,20180720,0,0,0
119021,118,67800.0,20160626,0,0,1
128997,50,56000.0,20170121,0,0,0
57791,35,41000.0,20170208,0,0,0
48602,70,31000.0,20171225,1,0,0
114450,40,41000.0,20180115,1,0,0
142638,57,69000.0,20171215,1,0,0
72624,118,67800.0,20161014,0,0,1
77705,41,40000.0,20150826,0,0,0
130800,118,67800.0,20170312,0,0,1
120344,36,38000.0,20180204,1,0,0
24162,118,67800.0,20170716,0,0,1
33729,64,61000.0,20160507,0,0,0
138585,58,94000.0,20160529,0,0,0
28771,80,62000.0,20150927,0,0,0
62227,36,75000.0,20140219,1,0,0
83627,78,46000.0,20160520,1,0,0
39157,55,52000.0,20180704,1,0,0
21514,67,66000.0,20180402,1,0,0
76854,60,47000.0,20180125,0,1,0
135597,27,34000.0,20160905,1,0,0
29471,59,60000.0,20170910,0,0,0
90756,62,36000.0,20180705,0,0,0
4316,37,60000.0,20160803,1,0,0
95854,67,108000.0,20160529,1,0,0
143975,80,51000.0,20180328,1,0,0
143334,69,61000.0,20160711,1,0,0
142084,47,52000.0,20160915,1,0,0
140178,48,53000.0,20170428,1,0,0
74960,57,99000.0,20150820,0,0,0
101147,58,44000.0,20160115,0,0,0
4392,52,41000.0,20180630,0,0,0
150255,75,93000.0,20180709,0,0,0
147558,118,67800.0,20180502,0,0,1
93306,64,42000.0,20180510,1,0,0
92044,60,102000.0,20171208,0,0,0
5385,20,58000.0,20170802,1,0,0
33305,56,55000.0,20160701,0,0,0
149977,44,41000.0,20180722,1,0,0
102440,49,53000.0,20161109,1,0,0
59770,41,100000.0,20151024,1,0,0
67700,36,71000.0,20180606,0,0,0
119316,60,50000.0,20170726,0,0,0
77310,58,39000.0,20180620,1,0,0
125769,49,70000.0,20170403,1,0,0
40729,56,62000.0,20161027,0,0,0
62292,82,77000.0,20160508,1,0,0
39406,118,67800.0,20180419,0,0,1
125169,30,46000.0,20170519,0,0,0
59586,57,74000.0,20160608,1,0,0
65727,40,62000.0,20151207,1,0,0
100798,19,65000.0,20180107,1,0,0
98063,63,54000.0,20171222,1,0,0
